"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@mixzzzzz","Shadowmixz ""(💙,🧡)""🐍(L3, ❄️)","https://t.co/Jm3oDvUPbg #MVFW #DAZZLE","0","0","0","1649248773000","06 Apr 2022","mixzzzzz/status/1511685038831976448","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@supremeyoms","yoms 🫧","it’s metaverse fashion week apparently","1","0","0","1648322382000","26 Mar 2022","supremeyoms/status/1507799474307010569","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@AMER8725","AMER K","#DAZZLE #MVFW https://t.co/lkdKJtQwMM","0","1","1","1649324227000","07 Apr 2022","AMER8725/status/1512001515082428419","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@brandtechgroup","The Brandtech Group","Metaverse Fashion Week in @decentraland - a post mortem from @maghanmcd. Some hits and some misses but - the direction of travel is clear. https://t.co/aQAT81u2iD","0","0","3","1648625997000","30 Mar 2022","brandtechgroup/status/1509072926276038660","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Ehsan25532095","Ehsan","#DAZZLE and #MVFW https://t.co/EktGa8ClL4","0","0","0","1649268946000","06 Apr 2022","Ehsan25532095/status/1511769649687506949","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@Mohamma94210534","Mohammadreza Khazaei","https://t.co/LlHK9mLH2y #MVFW #DAZZLE","0","0","0","1649284064000","06 Apr 2022","Mohamma94210534/status/1511833061104652288","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@VenetoUP","VenetoUP 🚀🦁","La moda incontra il metaverso: conclusa la “Metaverse Fashion Week” #startup https://t.co/ElEg1egWqu","0","1","1","1650224093000","17 Apr 2022","VenetoUP/status/1515775824850530307","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","startup"
"@cryptonewz_io","CryptoNewz","The First-of-Its-Kind Metaverse Fashion Week Was Held in March: Here Are 5 Major Takeaways https://t.co/idPZ0s00RY #Diamante #Blockchain #DiamCircle","0","0","0","1650303019000","18 Apr 2022","cryptonewz_io/status/1516106865905750019","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Diamante | Blockchain | DiamCircle"
"@nicole_soojung","Nicole S News","RT BosonProtocol: We're delighted to partner with the world renowned TommyHilfiger for Metaverse Fashion Week Tommy Hilfiger will be ado…","0","0","0","1648309501000","26 Mar 2022","nicole_soojung/status/1507745446202122243","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@LrzYyds","🏰(🌸, 🌿)🌘sanddune.eth(💙,🧡)🦇🔊☠🌘🛸.lens .bit","https://t.co/dVCDzEGPlz #MVFW #dzzit","0","0","0","1649430080000","08 Apr 2022","LrzYyds/status/1512445494877949952","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@bn_aslan26","bn_aslan26 🌘","https://t.co/YkCQ5qu8EG #MVFW #dzzit","0","0","0","1649358827000","07 Apr 2022","bn_aslan26/status/1512146636398637062","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@tomasu_eth","tomasu.eth","Missing #MVFW already? In @DragonCityIO today, you can watch a rerun and still visit all the pop up stores including #DAZZLE #RAZZLE #dzzit @MetaMonsterHall @Lingxing_DCL @7heywave @viaAvatar and others!! 🔥 https://t.co/CUIGRaedoS","0","0","5","1649241148000","06 Apr 2022","tomasu_eth/status/1511653055267180545","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE | RAZZLE | dzzit"
"@shennaflud","shennaflud.lens","https://t.co/Q9zfpmVmFQ #MVFW #DAZZLE https://t.co/coP0FnqQHS","0","0","0","1649280555000","06 Apr 2022","shennaflud/status/1511818340112625664","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@btcah11","btcah11.lens (💙,🧡) 🛸 🏰 🏴(🌸, 🌿)(L3, ❄️)","#MVFW #dzzit https://t.co/pr9KrZGBI6","0","0","0","1649243763000","06 Apr 2022","btcah11/status/1511664024580198404","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@momonaizia","小飞侠","https://t.co/3CGVjF6NfF #MVFW #dzzit #dzzit and #MVFW","0","0","0","1649411387000","08 Apr 2022","momonaizia/status/1512367089683943428","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit | dzzit | MVFW"
"@ratsvon","Ratsvon","#DAZZLE #MVFW https://t.co/Y92Mtvr2XS","0","0","0","1649248472000","06 Apr 2022","ratsvon/status/1511683774941396992","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@Shawn93755","Lashawnda.lens(💙,🧡)","https://t.co/Qax1cYOXYM #MVFW #dzzit","0","0","0","1649351373000","07 Apr 2022","Shawn93755/status/1512115374803849225","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@TimChay2","metachay.bnb(💙,🧡)caybutbi.lens(🌸, 🌿)","#DAZZLE #MVFW https://t.co/kXibTTphSs","0","0","0","1649252524000","06 Apr 2022","TimChay2/status/1511700770936455169","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@amir01878357","poorya.hft👻👻👻👻❤❤","very good project love nft #DAZZLE and #MVFW https://t.co/wIAhsGljnL","0","0","1","1649262273000","06 Apr 2022","amir01878357/status/1511741661491179522","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@asgharasghary15","asghar asghary | Sui Global","#DAZZLE and #MVFW . https://t.co/Vo8Eu1g54X","0","0","0","1649247573000","06 Apr 2022","asgharasghary15/status/1511680003641167872","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@NFTxROAD","NFTxROADS - The NFT event in Spain","💥 @ggcasimiro_ has arrived to Valencia💥 She's super excited to talk about the Metaverse Fashion Week! Join us and don't miss the chance to meet the @decentraland team and enjoy a paella at the same time! 🎟 TICKETS --> https://t.co/jS7prAYDlh #NFTs #Metaverse #NFTCommunity https://t.co/E8d3KYk1am","11","23","68","1650906001000","25 Apr 2022","NFTxROAD/status/1518635954814308352","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","NFTs | Metaverse | NFTCommunity"
"@NFTNewsDaily247","NFT News Daily","MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans https://t.co/efRnsvmBng","1","0","0","1649145620000","05 Apr 2022","NFTNewsDaily247/status/1511252383229165572","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@wanzrf123","wanzrf123.lens","https://t.co/Acj2l93Qrs #MVFW #dzzit https://t.co/3Dt5IGtql6","0","0","0","1649250625000","06 Apr 2022","wanzrf123/status/1511692806389075974","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@shayan6070","Shayan","https://t.co/y599bPkdAU #MVFW #DAZZLE https://t.co/5D5zrPmVNg","0","0","0","1649281124000","06 Apr 2022","shayan6070/status/1511820726344507393","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@__SauceBoss__","Sauce Boss","I'm celebrating the FIRST Metaverse Fashion Week at the @C_01_Project Fashion Runway: https://t.co/fdQUH2S7cO #C01 #MVFW @Volcom https://t.co/2QQwjGSB07","0","0","8","1648413058000","27 Mar 2022","__SauceBoss__/status/1508179795598794756","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","C01 | MVFW"
"@Anonzeroes","ZE®°.lens","https://t.co/73FIGIYZQe #MVFW #DAZZLE","0","0","0","1649242251000","06 Apr 2022","Anonzeroes/status/1511657680850415628","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@Brytehall","Brytehall","The #metaverse is a place where everyone can be anyone they wish to be. The anonymity can be freeing, and the fashion amazing. Here are some unforgettable looks as seen on the crowd at the recent @decentraland Metaverse Fashion Week.⁠🌐✨ #MVFW 🔗https://t.co/d4aLl5LWby https://t.co/c1uX8MQLT6","0","1","5","1649867591000","13 Apr 2022","Brytehall/status/1514280550105763844","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","metaverse | MVFW"
"@ahmedbeing1","ahmed being","A Fashion Show in the Metaverse: The Metaverse Fashion Week https://t.co/VWpymBc7S1","0","0","0","1649664783000","11 Apr 2022","ahmedbeing1/status/1513429911352061953","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@StockandmoreCom","Stock And More","Nifty News: Luxury brands join Decentraland's Metaverse Fashion Week","0","0","0","1648528281000","29 Mar 2022","StockandmoreCom/status/1508663077364973568","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Bestcryptoleak","BestCryptoLeak","Tokens take the runway at Metaverse Fashion Week https://t.co/70YcOWRm9s","0","0","0","1649027710000","03 Apr 2022","Bestcryptoleak/status/1510757833985466370","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@fashionabc_","fashionabc","Paris Fashion Week supports the metaverse https://t.co/WeZAhgMacV #fashionweek #digital #fashiontech #metaverse #blockchain","0","4","5","1650618360000","22 Apr 2022","fashionabc_/status/1517429503617863681","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","fashionweek | digital | fashiontech | metaverse | blockchain"
"@Theidea16","Theidea","https://t.co/bwlT2w06Pg hosting the first ever Metaverse Fashion Week.","0","0","0","1648427187000","28 Mar 2022","Theidea16/status/1508239055334617090","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Anna7589_","Anna","#MVFW #dzzit https://t.co/GofdPskDVA","0","0","0","1649244181000","06 Apr 2022","Anna7589_/status/1511665778486960131","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@MarketechAPAC","MARKETECH APAC","Fashion company @Charles_Keith has announced several developments in its efforts to embrace the metaverse. The company unveiled it will join the first-ever Metaverse Fashion Week hosted on the 3D world browser-based platform @decentraland. https://t.co/KN2hYrnoE1","1","1","2","1648545158000","29 Mar 2022","MarketechAPAC/status/1508733863433961477","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Ehsan25532095","Ehsan","https://t.co/GhpQRJigKc #MVFW #DAZZLE","0","0","0","1649268648000","06 Apr 2022","Ehsan25532095/status/1511768399067725835","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@kittisakyy","kittisakyy","https://t.co/QfwqdFNZAJ #MVFW #DAZZLE","0","0","0","1649245339000","06 Apr 2022","kittisakyy/status/1511670635776573442","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@hitchhike19","forestory.nft🏰(💙,🧡)🦉🛸, (📦,💫)","#DAZZLE #MVFW https://t.co/mD7reqflTs","0","0","0","1649243468000","06 Apr 2022","hitchhike19/status/1511662787180654599","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@Tucumanga","Tucumanga.nft","#DAZZLE #MVFW https://t.co/WXpDTDz8cq","0","0","1","1649248728000","06 Apr 2022","Tucumanga/status/1511684848448159748","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@John65364718","John","Metaverse Fashion Week demonstrated how brands and designers can further engage with consumers using NFTs.","0","0","1","1648623507000","30 Mar 2022","John65364718/status/1509062482974760967","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@safaeeh1","Alireza.hft (💙,🧡)","https://t.co/CjdjaijDwA #MVFW #dzzit","0","0","0","1649262436000","06 Apr 2022","safaeeh1/status/1511742344206426115","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@cheng_xiaohai","955678.eth (💙,🧡) 🔱🌎.lens🛸(🌸, 🌿)🌘(L3, ❄️)","#DAZZLE #MVFW https://t.co/VwxjYojzyY","0","0","0","1649236706000","06 Apr 2022","cheng_xiaohai/status/1511634427515834372","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@KingMizoMadeIt","King Mizo 🎤 $RAP HEADZ MINTING Q1 2023 🎤","Metaverse Fashion Week !#mvfw2022 #MVFW22 #MVFW I will be spinning records and sharing a DJ set on Sunday at 7pm UTC! Check my pinned tweet and follow the steps to win a skin from @Forever21 Wearables designed by @odinson609 of @music_guerrilla https://t.co/TZhyquZIJ0","0","4","7","1648364601000","27 Mar 2022","KingMizoMadeIt/status/1507976552071323649","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","mvfw2022 | MVFW22 | MVFW"
"@enilev","Eveline Ruehlin","The Clumsy Theatrics of #Metaverse #Fashion #Week #MVFW #Retail #shopping #NFT #NFTs #fashiontech #NFTCommunity #web3 #3D #VR #AR #holographic #Phygical #digitalart #digitalfashion #Crypto #cryptowallets #blockchain #SDGs #SDG2030 #immersive #ecommerce https://t.co/W1N06cuQsE","2","3","9","1648618960000","30 Mar 2022","enilev/status/1509043412057542659","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Metaverse | Fashion | Week | MVFW | Retail | shopping | NFT | NFTs | fashiontech | NFTCommunity | web3 | 3D | VR | AR | holographic | Phygical | digitalart | digitalfashion | Crypto | cryptowallets | blockchain | SDGs | SDG2030 | immersive | ecommerce"
"@behinh13","Behinh13","#MVFW #dzzit https://t.co/AZs1ahSr7B","0","0","1","1649246179000","06 Apr 2022","behinh13/status/1511674156919758857","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@dxharmony21","DXHarmony","How Luxury Retail’s Big Metaverse Fashion Week Experiment In Decentraland Played Out With Virtual Stores, NFT Wearables, A Bored Ape Collaboration And More - Forbes https://t.co/Nkz9qEKqGY","0","0","0","1648378183000","27 Mar 2022","dxharmony21/status/1508033518835699712","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@thinkmoonio","thinkmoon.io 🇺🇦🇺🇦| Latest crypto trends & news","Nifty News: Luxury brands join Decentraland‘s Metaverse Fashion Week #BTC #CRYPTONEWS #NFT https://t.co/bwwbBzKEja","0","0","1","1648532051000","29 Mar 2022","thinkmoonio/status/1508678890167885828","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","BTC | CRYPTONEWS | NFT"
"@Nozz_web3","Bruno","Metaverse Fashion Week in @decentraland 😎 #MVFW #MVFW22 #MetaverseNFT #Metaverse #Decentraland #VR #fashion https://t.co/b4ohArVXOe","0","0","0","1648294478000","26 Mar 2022","Nozz_web3/status/1507682433428299778","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","MVFW | MVFW22 | MetaverseNFT | Metaverse | Decentraland | VR | fashion"
"@Bitcoin_Korea","BITCOIN KOREA | NFT | DEFI","NFT adoption: Tokens take the runway at Metaverse Fashion Week https://t.co/cecufozltx","0","0","0","1648559473000","29 Mar 2022","Bitcoin_Korea/status/1508793902978973702","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Muhamma06091518","Muhammad Alfian noor","https://t.co/EzfnpzZ3QG #MVFW #DAZZLE","0","0","0","1649243025000","06 Apr 2022","Muhamma06091518/status/1511660928894664711","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@father_fin","Father_Fin","After spending too much time in the clouds ... I am finally home. I can't wait to come back to #decentraland...for those who participated with #MVFW if yall could post pics on what I missed. I would appreciate it 😁 I missed my DCL Family https://t.co/k89bpFlnOl","8","1","39","1649609502000","10 Apr 2022","father_fin/status/1513198046951219212","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","decentraland | MVFW"
"@kaimi666","wangna","@DragonCityIO #MVFW #dzzit https://t.co/eWlnw90ojb","0","0","0","1649256265000","06 Apr 2022","kaimi666/status/1511716462540767235","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@jeson1030","jeson","https://t.co/CBjA58zzFU #MVFW #dzzit","0","0","0","1649404894000","08 Apr 2022","jeson1030/status/1512339856914989059","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
