"","participant_code","item_tweet","rating","item","tweet","source"
"20781","g1uvm9wv","financial13",6,"financial","13","brands"
"20782","712u1e71","financial13",NA,"financial","13","brands"
"20783","57q12bc7","financial13",4,"financial","13","brands"
"20784","q5gaxvft","financial13",NA,"financial","13","brands"
"20785","lcl3ehap","financial13",4,"financial","13","brands"
"20786","l0vd19fj","financial13",NA,"financial","13","brands"
"20787","pwkrzn40","financial13",5,"financial","13","brands"
"20788","govzzomw","financial13",NA,"financial","13","brands"
"20789","agykousy","financial13",1,"financial","13","brands"
"20790","ngsqw49j","financial13",NA,"financial","13","brands"
"20791","f8umy53m","financial13",6,"financial","13","brands"
"20792","uzza49m6","financial13",NA,"financial","13","brands"
"20793","8vcghghp","financial13",3,"financial","13","brands"
"20794","f6y08krf","financial13",NA,"financial","13","brands"
"20795","by4yanjb","financial13",5,"financial","13","brands"
"20796","5vxkjued","financial13",NA,"financial","13","brands"
"20797","pt1k2gya","financial13",4,"financial","13","brands"
"20798","ba1ix5rs","financial13",6,"financial","13","brands"
"20799","vgqiwli0","financial13",NA,"financial","13","brands"
"20800","8ycp4uiv","financial13",2,"financial","13","brands"
"20801","yoksfz80","financial13",NA,"financial","13","brands"
"20802","mygg7jsf","financial13",2,"financial","13","brands"
"20803","6135dpe8","financial13",NA,"financial","13","brands"
"20804","c36345sy","financial13",1,"financial","13","brands"
"20805","8u8yvyyo","financial13",NA,"financial","13","brands"
"20806","e8rdjk5m","financial13",NA,"financial","13","brands"
"20807","0srondmg","financial13",4,"financial","13","brands"
"20808","og34gxwy","financial13",NA,"financial","13","brands"
"20809","xp91wpet","financial13",5,"financial","13","brands"
"20810","5rg41nue","financial13",NA,"financial","13","brands"
"20811","jnkijng0","financial13",4,"financial","13","brands"
"20812","he5c8uyo","financial13",NA,"financial","13","brands"
"20813","rlo2oc87","financial13",2,"financial","13","brands"
"20814","jcsufc2z","financial13",4,"financial","13","brands"
"20815","mj3b11nc","financial13",NA,"financial","13","brands"
"20816","cxt8ofo7","financial13",5,"financial","13","brands"
"20817","0au9q0bv","financial13",NA,"financial","13","brands"
"20818","bca7n5xk","financial13",4,"financial","13","brands"
"20819","wjuluvfd","financial13",NA,"financial","13","brands"
"20820","jg9stgrs","financial13",2,"financial","13","brands"
"20821","xge3gw5y","financial13",NA,"financial","13","brands"
"20822","ucwf1wvy","financial13",5,"financial","13","brands"
"20823","5iozpviz","financial13",NA,"financial","13","brands"
"20824","l0mtaawo","financial13",7,"financial","13","brands"
"20825","0oewz2ea","financial13",NA,"financial","13","brands"
"20826","kelsiw74","financial13",3,"financial","13","brands"
"20827","2jb5hi60","financial13",NA,"financial","13","brands"
"20828","gdu9lj7r","financial13",5,"financial","13","brands"
"20829","uegydg7g","financial13",NA,"financial","13","brands"
"20830","y3cyrwe1","financial13",4,"financial","13","brands"
"20831","e8zwvzcw","financial13",NA,"financial","13","brands"
"20832","a9lw8t9i","financial13",7,"financial","13","brands"
"20833","nt90o9ux","financial13",NA,"financial","13","brands"
"20834","pllysyhy","financial13",2,"financial","13","brands"
"20835","4w4whaox","financial13",NA,"financial","13","brands"
"20836","6ca3hvyu","financial13",6,"financial","13","brands"
"20837","0w4ojw4o","financial13",NA,"financial","13","brands"
"20838","9t5zoj2q","financial13",1,"financial","13","brands"
"20839","yfaeo1to","financial13",NA,"financial","13","brands"
"20840","p8e7vat8","financial13",2,"financial","13","brands"
"20841","m6l8ynog","financial13",NA,"financial","13","brands"
"20842","sp3z7jov","financial13",2,"financial","13","brands"
"20843","2qm0d32j","financial13",NA,"financial","13","brands"
"20844","p6kabpcv","financial13",5,"financial","13","brands"
"20845","q8nk50gy","financial13",NA,"financial","13","brands"
"20846","696w6ha8","financial13",4,"financial","13","brands"
"20847","w4bv9bmk","financial13",NA,"financial","13","brands"
"20848","wtbrvnca","financial13",6,"financial","13","brands"
"20849","acje7hag","financial13",NA,"financial","13","brands"
"20850","pj85w95c","financial13",5,"financial","13","brands"
"20851","dmnv9fjr","financial13",NA,"financial","13","brands"
"20852","gfs8j7lu","financial13",7,"financial","13","brands"
"20853","fzyb8kza","financial13",NA,"financial","13","brands"
"20854","18qwzl86","financial13",2,"financial","13","brands"
"20855","wdx8mupu","financial13",NA,"financial","13","brands"
"20856","gx4pzebq","financial13",7,"financial","13","brands"
"20857","25quzehx","financial13",NA,"financial","13","brands"
"20858","a8v3uhii","financial13",3,"financial","13","brands"
"20859","p1nr4tt8","financial13",NA,"financial","13","brands"
"20860","ih5pqp0z","financial13",6,"financial","13","brands"
"20861","xwxx0fn3","financial13",NA,"financial","13","brands"
"20862","ic4567h6","financial13",4,"financial","13","brands"
"20863","60vs07wz","financial13",NA,"financial","13","brands"
"20864","p5bppvqi","financial13",2,"financial","13","brands"
"20865","g9w7l4zn","financial13",NA,"financial","13","brands"
"20866","yahqo8w0","financial13",7,"financial","13","brands"
"20867","tzsxb714","financial13",5,"financial","13","brands"
"20868","rpq48z9e","financial13",NA,"financial","13","brands"
"20869","1v5mg1sr","financial13",5,"financial","13","brands"
"20870","opqmjbad","financial13",NA,"financial","13","brands"
"20871","wtkedqqa","financial13",1,"financial","13","brands"
"20872","770umb2c","financial13",NA,"financial","13","brands"
"20873","o1cmcxd1","financial13",3,"financial","13","brands"
"20874","ynhuka30","financial13",NA,"financial","13","brands"
"20875","m92qu76p","financial13",3,"financial","13","brands"
"20876","nfxr8nzu","financial13",NA,"financial","13","brands"
"20877","5v5t2bfz","financial13",3,"financial","13","brands"
"20878","qvechdho","financial13",NA,"financial","13","brands"
"20879","lq7uarth","financial13",1,"financial","13","brands"
"20880","vfte9rhd","financial13",NA,"financial","13","brands"
"20881","yz0o7s93","financial13",1,"financial","13","brands"
"20882","jx1hoqs5","financial14",2,"financial","14","brands"
"20883","6yf74bre","financial14",NA,"financial","14","brands"
"20884","ogdohkf8","financial14",2,"financial","14","brands"
"20885","9was9jwj","financial14",NA,"financial","14","brands"
"20886","g0v9p7we","financial14",7,"financial","14","brands"
"20887","27uhtyxu","financial14",NA,"financial","14","brands"
"20888","a89bdfnw","financial14",2,"financial","14","brands"
"20889","gcap2hq5","financial14",7,"financial","14","brands"
"20890","62sgf1q6","financial14",7,"financial","14","brands"
"20891","agnsjv3u","financial14",NA,"financial","14","brands"
"20892","z61pj3qh","financial14",NA,"financial","14","brands"
"20893","i9lsmrra","financial14",2,"financial","14","brands"
"20894","eh8427qe","financial14",NA,"financial","14","brands"
"20895","hf2jc55w","financial14",6,"financial","14","brands"
"20896","i6owifbh","financial14",NA,"financial","14","brands"
"20897","8039ho03","financial14",5,"financial","14","brands"
"20898","p8y66am4","financial14",NA,"financial","14","brands"
"20899","fpejknpw","financial14",3,"financial","14","brands"
"20900","crf9ios0","financial14",NA,"financial","14","brands"
"20901","lrkhjbvs","financial14",5,"financial","14","brands"
"20902","j80ligbl","financial14",NA,"financial","14","brands"
"20903","yho59dh1","financial14",6,"financial","14","brands"
"20904","n7ewy2cs","financial14",NA,"financial","14","brands"
"20905","r02olzq0","financial14",1,"financial","14","brands"
"20906","qq5poky6","financial14",NA,"financial","14","brands"
"20907","ufnwpmau","financial14",5,"financial","14","brands"
"20908","jr301tge","financial14",NA,"financial","14","brands"
"20909","6vr1fp3w","financial14",5,"financial","14","brands"
"20910","9i4oj2r2","financial14",NA,"financial","14","brands"
"20911","1bkh0km2","financial14",7,"financial","14","brands"
"20912","h663junz","financial14",7,"financial","14","brands"
"20913","gem9aoqj","financial14",NA,"financial","14","brands"
"20914","1zvtzuqk","financial14",5,"financial","14","brands"
"20915","evx0zc3a","financial14",NA,"financial","14","brands"
"20916","me2ii5mz","financial14",5,"financial","14","brands"
"20917","qva57gbb","financial14",NA,"financial","14","brands"
"20918","toaoocz2","financial14",3,"financial","14","brands"
"20919","nv1uy98b","financial14",1,"financial","14","brands"
"20920","9h4ceqz2","financial14",NA,"financial","14","brands"
"20921","n0wp5zd8","financial14",5,"financial","14","brands"
"20922","x8ux5i6y","financial14",NA,"financial","14","brands"
"20923","qoyax9r0","financial14",3,"financial","14","brands"
"20924","xm509tw1","financial14",NA,"financial","14","brands"
"20925","gqmkeow0","financial14",4,"financial","14","brands"
"20926","6muoe37h","financial14",NA,"financial","14","brands"
"20927","t2edihr0","financial14",5,"financial","14","brands"
"20928","yz2beulm","financial14",NA,"financial","14","brands"
"20929","fvemlgiw","financial14",6,"financial","14","brands"
"20930","nl6xjpo7","financial14",NA,"financial","14","brands"
"20931","fcsbtn6k","financial14",2,"financial","14","brands"
"20932","curnl29o","financial14",4,"financial","14","brands"
"20933","1tozm66a","financial14",NA,"financial","14","brands"
"20934","iv519w8r","financial14",6,"financial","14","brands"
"20935","acsdwiqr","financial14",NA,"financial","14","brands"
"20936","4js2miwp","financial14",3,"financial","14","brands"
"20937","jpfuvqgw","financial14",NA,"financial","14","brands"
"20938","g1uvm9wv","financial14",6,"financial","14","brands"
"20939","712u1e71","financial14",NA,"financial","14","brands"
"20940","57q12bc7","financial14",5,"financial","14","brands"
"20941","q5gaxvft","financial14",NA,"financial","14","brands"
"20942","lcl3ehap","financial14",6,"financial","14","brands"
"20943","l0vd19fj","financial14",NA,"financial","14","brands"
"20944","pwkrzn40","financial14",5,"financial","14","brands"
"20945","govzzomw","financial14",NA,"financial","14","brands"
"20946","agykousy","financial14",2,"financial","14","brands"
"20947","ngsqw49j","financial14",NA,"financial","14","brands"
"20948","f8umy53m","financial14",2,"financial","14","brands"
"20949","uzza49m6","financial14",NA,"financial","14","brands"
"20950","8vcghghp","financial14",1,"financial","14","brands"
"20951","f6y08krf","financial14",NA,"financial","14","brands"
"20952","by4yanjb","financial14",6,"financial","14","brands"
"20953","5vxkjued","financial14",NA,"financial","14","brands"
"20954","pt1k2gya","financial14",2,"financial","14","brands"
"20955","ba1ix5rs","financial14",6,"financial","14","brands"
"20956","vgqiwli0","financial14",NA,"financial","14","brands"
"20957","8ycp4uiv","financial14",4,"financial","14","brands"
"20958","yoksfz80","financial14",NA,"financial","14","brands"
"20959","mygg7jsf","financial14",4,"financial","14","brands"
"20960","6135dpe8","financial14",NA,"financial","14","brands"
"20961","c36345sy","financial14",2,"financial","14","brands"
"20962","8u8yvyyo","financial14",NA,"financial","14","brands"
"20963","e8rdjk5m","financial14",NA,"financial","14","brands"
"20964","0srondmg","financial14",1,"financial","14","brands"
"20965","og34gxwy","financial14",NA,"financial","14","brands"
"20966","xp91wpet","financial14",5,"financial","14","brands"
"20967","5rg41nue","financial14",NA,"financial","14","brands"
"20968","jnkijng0","financial14",4,"financial","14","brands"
"20969","he5c8uyo","financial14",NA,"financial","14","brands"
"20970","rlo2oc87","financial14",5,"financial","14","brands"
"20971","jcsufc2z","financial14",4,"financial","14","brands"
"20972","mj3b11nc","financial14",NA,"financial","14","brands"
"20973","cxt8ofo7","financial14",5,"financial","14","brands"
"20974","0au9q0bv","financial14",NA,"financial","14","brands"
"20975","bca7n5xk","financial14",5,"financial","14","brands"
"20976","wjuluvfd","financial14",NA,"financial","14","brands"
"20977","jg9stgrs","financial14",4,"financial","14","brands"
"20978","xge3gw5y","financial14",NA,"financial","14","brands"
"20979","ucwf1wvy","financial14",5,"financial","14","brands"
"20980","5iozpviz","financial14",NA,"financial","14","brands"
"20981","l0mtaawo","financial14",7,"financial","14","brands"
"20982","0oewz2ea","financial14",NA,"financial","14","brands"
"20983","kelsiw74","financial14",4,"financial","14","brands"
"20984","2jb5hi60","financial14",NA,"financial","14","brands"
"20985","gdu9lj7r","financial14",3,"financial","14","brands"
"20986","uegydg7g","financial14",NA,"financial","14","brands"
"20987","y3cyrwe1","financial14",2,"financial","14","brands"
"20988","e8zwvzcw","financial14",NA,"financial","14","brands"
"20989","a9lw8t9i","financial14",3,"financial","14","brands"
"20990","nt90o9ux","financial14",NA,"financial","14","brands"
"20991","pllysyhy","financial14",1,"financial","14","brands"
"20992","4w4whaox","financial14",NA,"financial","14","brands"
"20993","6ca3hvyu","financial14",7,"financial","14","brands"
"20994","0w4ojw4o","financial14",NA,"financial","14","brands"
"20995","9t5zoj2q","financial14",1,"financial","14","brands"
"20996","yfaeo1to","financial14",NA,"financial","14","brands"
"20997","p8e7vat8","financial14",3,"financial","14","brands"
"20998","m6l8ynog","financial14",NA,"financial","14","brands"
"20999","sp3z7jov","financial14",2,"financial","14","brands"
"21000","2qm0d32j","financial14",NA,"financial","14","brands"
"21001","p6kabpcv","financial14",4,"financial","14","brands"
"21002","q8nk50gy","financial14",NA,"financial","14","brands"
"21003","696w6ha8","financial14",4,"financial","14","brands"
"21004","w4bv9bmk","financial14",NA,"financial","14","brands"
"21005","wtbrvnca","financial14",7,"financial","14","brands"
"21006","acje7hag","financial14",NA,"financial","14","brands"
"21007","pj85w95c","financial14",5,"financial","14","brands"
"21008","dmnv9fjr","financial14",NA,"financial","14","brands"
"21009","gfs8j7lu","financial14",7,"financial","14","brands"
"21010","fzyb8kza","financial14",NA,"financial","14","brands"
"21011","18qwzl86","financial14",5,"financial","14","brands"
"21012","wdx8mupu","financial14",NA,"financial","14","brands"
"21013","gx4pzebq","financial14",3,"financial","14","brands"
"21014","25quzehx","financial14",NA,"financial","14","brands"
"21015","a8v3uhii","financial14",3,"financial","14","brands"
"21016","p1nr4tt8","financial14",NA,"financial","14","brands"
"21017","ih5pqp0z","financial14",5,"financial","14","brands"
"21018","xwxx0fn3","financial14",NA,"financial","14","brands"
"21019","ic4567h6","financial14",4,"financial","14","brands"
"21020","60vs07wz","financial14",NA,"financial","14","brands"
"21021","p5bppvqi","financial14",5,"financial","14","brands"
"21022","g9w7l4zn","financial14",NA,"financial","14","brands"
